Date,Timestamp,Volume,Open,High,Low,Close,EURUSD
20190221,19:45:00,1509.12999975681,1.13337,1.13362,1.13333,1.13358,EURUSD,
20190221,19:50:00,1244.70000219345,1.13358,1.13365,1.13355,1.13357,EURUSD,
20190221,19:55:00,2298.4099984169,1.13359,1.13367,1.13355,1.13363,EURUSD,
20190221,20:00:00,1839.12999546528,1.13363,1.13363,1.13342,1.13346,EURUSD,
20190221,20:05:00,898.439998984337,1.13346,1.1335,1.1333,1.13342,EURUSD,
20190221,20:10:00,370.619999051094,1.13342,1.13344,1.13335,1.13338,EURUSD,
20190221,20:15:00,834.979994535446,1.13339,1.13344,1.13334,1.13343,EURUSD,
20190221,20:20:00,1229.66999852657,1.13342,1.13345,1.13337,1.13337,EURUSD,
20190221,20:25:00,727.429999232292,1.13337,1.13343,1.13337,1.13341,EURUSD,
20190221,20:30:00,1417.00999593735,1.13342,1.13346,1.13333,1.13337,EURUSD,
20190221,20:35:00,389.769998311996,1.13336,1.13346,1.13333,1.13342,EURUSD,
20190221,20:40:00,2178.89999389648,1.13342,1.13407,1.13342,1.13388,EURUSD,
20190221,20:45:00,2005.21999967098,1.13388,1.13388,1.13355,1.13358,EURUSD,
20190221,20:50:00,1422.94999647141,1.1336,1.13364,1.13345,1.13357,EURUSD,
20190221,20:55:00,1585.64999681711,1.13356,1.13385,1.13356,1.13384,EURUSD,
20190221,21:00:00,992.909997493029,1.13384,1.13398,1.13346,1.13348,EURUSD,
20190221,21:05:00,541.869999885559,1.13349,1.13354,1.13339,1.13352,EURUSD,
20190221,21:10:00,291.919999480248,1.13354,1.13354,1.13342,1.13343,EURUSD,
20190221,21:15:00,294.570000171661,1.13343,1.13344,1.13336,1.13341,EURUSD,
20190221,21:20:00,384.649999499321,1.13341,1.13343,1.13336,1.13337,EURUSD,
20190221,21:25:00,391.559999108315,1.13337,1.13342,1.13337,1.13338,EURUSD,
20190221,21:30:00,484.769997000694,1.13339,1.13344,1.13328,1.1333,EURUSD,
20190221,21:35:00,587.499998569489,1.13329,1.13333,1.13321,1.13332,EURUSD,
20190221,21:40:00,353.099997878075,1.13331,1.13341,1.13329,1.13334,EURUSD,
20190221,21:45:00,796.629993200302,1.13334,1.13335,1.13317,1.13321,EURUSD,
20190221,21:50:00,667.059998512268,1.13321,1.13327,1.13319,1.13325,EURUSD,
20190221,21:55:00,778.789996907115,1.13325,1.1334,1.13322,1.13333,EURUSD,
20190221,22:00:00,46.8400000333786,1.13323,1.13353,1.13307,1.13315,EURUSD,
20190221,22:05:00,722.559997856617,1.13315,1.13367,1.13303,1.13355,EURUSD,
20190221,22:10:00,195.369997680187,1.13354,1.13362,1.13348,1.13348,EURUSD,
20190221,22:15:00,667.159999608994,1.13348,1.1336,1.1333,1.13334,EURUSD,
20190221,22:20:00,153.5499984622,1.13343,1.13348,1.1333,1.13342,EURUSD,
20190221,22:25:00,236.109999835491,1.13342,1.13379,1.13338,1.13347,EURUSD,
20190221,22:30:00,133.229999780655,1.13336,1.13356,1.13336,1.1335,EURUSD,
20190221,22:35:00,171.619999408722,1.13349,1.13359,1.13339,1.13339,EURUSD,
20190221,22:40:00,193.499999433756,1.13339,1.13365,1.13336,1.13356,EURUSD,
20190221,22:45:00,184.509999871254,1.13357,1.13364,1.13347,1.13357,EURUSD,
20190221,22:50:00,168.740000128746,1.13357,1.13376,1.13357,1.13374,EURUSD,
20190221,22:55:00,203.989997982979,1.13375,1.13377,1.13356,1.1336,EURUSD,
20190221,23:00:00,595.799999237061,1.1336,1.13374,1.13348,1.13361,EURUSD,
20190221,23:05:00,286.35999917984,1.13363,1.1338,1.1336,1.13374,EURUSD,
20190221,23:10:00,253.049999594688,1.13373,1.13376,1.13367,1.13372,EURUSD,
20190221,23:15:00,408.089999318123,1.13372,1.13386,1.13371,1.13385,EURUSD,
20190221,23:20:00,423.929999947548,1.13385,1.13392,1.13374,1.13374,EURUSD,
20190221,23:25:00,279.909998297691,1.13375,1.1339,1.13375,1.13384,EURUSD,
20190221,23:30:00,209.399998545647,1.13383,1.13391,1.13381,1.13387,EURUSD,
20190221,23:35:00,174.079998493195,1.13387,1.13387,1.13377,1.13377,EURUSD,
20190221,23:40:00,391.739997982979,1.13377,1.13387,1.13377,1.13384,EURUSD,
20190221,23:45:00,486.519997358322,1.13383,1.13386,1.13381,1.13383,EURUSD,
20190221,23:50:00,422.549997448921,1.13383,1.13392,1.13382,1.13391,EURUSD,
20190221,23:55:00,625.959997415543,1.1339,1.13401,1.13383,1.13398,EURUSD,
20190222,00:00:00,1357.04000115395,1.13399,1.13406,1.13381,1.13397,EURUSD,
20190222,00:05:00,977.609996676445,1.13397,1.13416,1.13395,1.13414,EURUSD,
20190222,00:10:00,660.359992980957,1.13414,1.13414,1.13393,1.13397,EURUSD,
20190222,00:15:00,642.700000166893,1.13397,1.13398,1.13391,1.13395,EURUSD,
20190222,00:20:00,545.12999522686,1.13396,1.13398,1.13386,1.13391,EURUSD,
20190222,00:25:00,339.51999938488,1.13391,1.13408,1.13391,1.13407,EURUSD,
20190222,00:30:00,584.929999709129,1.13407,1.13408,1.13392,1.13396,EURUSD,
20190222,00:35:00,694.309998035431,1.13395,1.13397,1.1339,1.13391,EURUSD,
20190222,00:40:00,649.699999809265,1.13394,1.134,1.13386,1.13395,EURUSD,
20190222,00:45:00,555.599999427795,1.13395,1.13396,1.13387,1.13391,EURUSD,
20190222,00:50:00,922.710001468658,1.1339,1.13409,1.13385,1.13402,EURUSD,
20190222,00:55:00,616.83999979496,1.13402,1.13405,1.13391,1.13391,EURUSD,
20190222,01:00:00,495.529999494553,1.13391,1.13404,1.13386,1.13396,EURUSD,
20190222,01:05:00,639.519998550415,1.13396,1.13397,1.13375,1.13375,EURUSD,
20190222,01:10:00,946.619997620583,1.13376,1.13387,1.13367,1.13383,EURUSD,
20190222,01:15:00,980.589997291565,1.13382,1.13389,1.1336,1.13377,EURUSD,
20190222,01:20:00,697.469999909401,1.13377,1.13394,1.13373,1.13385,EURUSD,
20190222,01:25:00,581.44000184536,1.13386,1.13387,1.13372,1.13377,EURUSD,
20190222,01:30:00,1532.60999560356,1.13377,1.13378,1.1335,1.13356,EURUSD,
20190222,01:35:00,920.329996943474,1.13355,1.13359,1.13335,1.1334,EURUSD,
20190222,01:40:00,969.980000376701,1.13339,1.13343,1.13322,1.13342,EURUSD,
20190222,01:45:00,479.840000033379,1.13341,1.13362,1.13341,1.13361,EURUSD,
20190222,01:50:00,670.509998202324,1.13361,1.13374,1.13354,1.13363,EURUSD,
20190222,01:55:00,621.930001974106,1.13364,1.13375,1.13363,1.13373,EURUSD,
20190222,02:00:00,817.749998569489,1.13375,1.13386,1.13372,1.13377,EURUSD,
20190222,02:05:00,773.000001072884,1.13377,1.13381,1.13367,1.13368,EURUSD,
20190222,02:10:00,548.240000247955,1.1337,1.13374,1.13367,1.13369,EURUSD,
20190222,02:15:00,859.090001106262,1.13369,1.13383,1.13368,1.1338,EURUSD,
20190222,02:20:00,1055.03000354767,1.13381,1.13388,1.13376,1.13378,EURUSD,
20190222,02:25:00,833.789997577667,1.13378,1.13394,1.13378,1.13383,EURUSD,
20190222,02:30:00,874.819999694824,1.13383,1.1339,1.13379,1.13388,EURUSD,
20190222,02:35:00,580.319997549057,1.13388,1.13399,1.13381,1.13394,EURUSD,
20190222,02:40:00,492.470000863075,1.13394,1.13399,1.13385,1.13389,EURUSD,
20190222,02:45:00,560.16000020504,1.13388,1.13389,1.13382,1.13385,EURUSD,
20190222,02:50:00,652.079999446869,1.13384,1.13388,1.13372,1.13372,EURUSD,
20190222,02:55:00,1010.98999464512,1.13374,1.13401,1.13372,1.13392,EURUSD,
20190222,03:00:00,2474.82999181747,1.13392,1.13393,1.13318,1.13333,EURUSD,
20190222,03:05:00,617.829998373985,1.13332,1.13376,1.13332,1.13375,EURUSD,
20190222,03:10:00,475.269998550415,1.13375,1.13378,1.13363,1.13368,EURUSD,
20190222,03:15:00,258.400000691414,1.13369,1.13397,1.13369,1.13393,EURUSD,
20190222,03:20:00,248.749998450279,1.13394,1.13394,1.13388,1.13388,EURUSD,
20190222,03:25:00,547.729999542236,1.13388,1.13389,1.13376,1.13379,EURUSD,
20190222,03:30:00,328.009998202324,1.13379,1.13385,1.13378,1.13378,EURUSD,
20190222,03:35:00,179.149999260902,1.13378,1.13381,1.13377,1.13379,EURUSD,
20190222,03:40:00,241.540000677109,1.13378,1.13391,1.13378,1.13389,EURUSD,
20190222,03:45:00,417.63999915123,1.13388,1.13388,1.13372,1.13374,EURUSD,
20190222,03:50:00,326.089998722076,1.13374,1.1339,1.13374,1.13388,EURUSD,
20190222,03:55:00,389.659999608994,1.13388,1.13391,1.13383,1.13388,EURUSD,
20190222,04:00:00,594.970000743866,1.13389,1.1339,1.13371,1.13377,EURUSD,
20190222,04:05:00,464.229997992516,1.13376,1.13376,1.13365,1.13373,EURUSD,
20190222,04:10:00,500.770000219345,1.13371,1.13374,1.13365,1.13368,EURUSD,
20190222,04:15:00,578.700000524521,1.13367,1.13368,1.13352,1.13358,EURUSD,
20190222,04:20:00,456.309999704361,1.13358,1.13358,1.13335,1.13337,EURUSD,
20190222,04:25:00,731.359999656677,1.13335,1.13351,1.1333,1.13344,EURUSD,
20190222,04:30:00,753.200000166893,1.13343,1.13343,1.13325,1.13326,EURUSD,
20190222,04:35:00,556.099998235703,1.13327,1.13335,1.13324,1.13333,EURUSD,
20190222,04:40:00,479.91000020504,1.13334,1.13343,1.13333,1.13343,EURUSD,
20190222,04:45:00,317.229999780655,1.13343,1.13343,1.13337,1.13341,EURUSD,
20190222,04:50:00,378.969998478889,1.13343,1.13349,1.13337,1.13338,EURUSD,
20190222,04:55:00,515.360002040863,1.13338,1.13362,1.13338,1.13362,EURUSD,
20190222,05:00:00,709.130001306534,1.13361,1.13363,1.13347,1.13348,EURUSD,
20190222,05:05:00,482.459999680519,1.13348,1.13365,1.13348,1.13363,EURUSD,
20190222,05:10:00,525.419996857643,1.13363,1.13363,1.13336,1.13341,EURUSD,
20190222,05:15:00,622.410000562668,1.13341,1.13342,1.13335,1.13336,EURUSD,
20190222,05:20:00,664.690002083778,1.13336,1.13347,1.13336,1.13341,EURUSD,
20190222,05:25:00,630.690001726151,1.13342,1.13343,1.13331,1.13331,EURUSD,
20190222,05:30:00,466.739998817444,1.13331,1.13337,1.13327,1.13336,EURUSD,
20190222,05:35:00,684.910000324249,1.13337,1.13345,1.13336,1.1334,EURUSD,
20190222,05:40:00,609.019998073578,1.13341,1.13361,1.13341,1.13356,EURUSD,
20190222,05:45:00,785.870000839233,1.13357,1.13367,1.13356,1.13363,EURUSD,
20190222,05:50:00,579.940000414848,1.13363,1.13378,1.13362,1.13376,EURUSD,
20190222,05:55:00,939.79999935627,1.13377,1.13386,1.13371,1.13381,EURUSD,
20190222,06:00:00,998.199998617172,1.13381,1.13382,1.13361,1.13372,EURUSD,
20190222,06:05:00,773,1.13371,1.13375,1.13362,1.13365,EURUSD,
20190222,06:10:00,542.500001192093,1.13364,1.13389,1.13362,1.13379,EURUSD,
20190222,06:15:00,1091.10000324249,1.13379,1.13391,1.13376,1.13381,EURUSD,
20190222,06:20:00,728.079999923706,1.13381,1.13391,1.13381,1.13383,EURUSD,
20190222,06:25:00,868.800000429153,1.13383,1.13386,1.13367,1.13376,EURUSD,
20190222,06:30:00,632.269997000694,1.13376,1.13392,1.13376,1.13391,EURUSD,
20190222,06:35:00,596.420000433922,1.13391,1.13391,1.13382,1.13383,EURUSD,
20190222,06:40:00,397.900000214577,1.13383,1.13405,1.13382,1.13403,EURUSD,
20190222,06:45:00,476.390000939369,1.13403,1.13419,1.13403,1.13414,EURUSD,
20190222,06:50:00,519.900000333786,1.13415,1.13423,1.13402,1.13409,EURUSD,
20190222,06:55:00,1155.64000272751,1.13408,1.13446,1.13403,1.13433,EURUSD,
20190222,07:00:00,864.269998669624,1.13432,1.13443,1.13412,1.13422,EURUSD,
20190222,07:05:00,1193.01999926567,1.13421,1.13461,1.13419,1.13442,EURUSD,
20190222,07:10:00,1031.01000213623,1.13442,1.13451,1.13438,1.13444,EURUSD,
20190222,07:15:00,1191.89000165462,1.13444,1.13464,1.1344,1.13458,EURUSD,
20190222,07:20:00,1485.73999679089,1.13459,1.13489,1.13459,1.13475,EURUSD,
20190222,07:25:00,1379.38999152184,1.13474,1.13492,1.13472,1.13479,EURUSD,
20190222,07:30:00,1621.40999674797,1.13479,1.1348,1.13447,1.13452,EURUSD,
20190222,07:35:00,1115.34000015259,1.13453,1.13458,1.13442,1.13448,EURUSD,
20190222,07:40:00,756.839999914169,1.13449,1.13452,1.13436,1.13447,EURUSD,
20190222,07:45:00,1051.5299975872,1.13447,1.13479,1.1344,1.13477,EURUSD,
20190222,07:50:00,1190.35999751091,1.13478,1.13483,1.13469,1.13471,EURUSD,
20190222,07:55:00,1526.01999378204,1.1347,1.13473,1.1345,1.13463,EURUSD,
20190222,08:00:00,1881.26999843121,1.13463,1.13463,1.13417,1.13424,EURUSD,
20190222,08:05:00,2366.05999147892,1.13424,1.13461,1.13419,1.1346,EURUSD,
20190222,08:10:00,1554.99999666214,1.13463,1.13471,1.13445,1.1345,EURUSD,
20190222,08:15:00,1886.60999512672,1.1345,1.1348,1.13449,1.13476,EURUSD,
20190222,08:20:00,2161.61999426782,1.13476,1.13512,1.13475,1.13506,EURUSD,
20190222,08:25:00,1767.03000199795,1.13506,1.13515,1.13469,1.13469,EURUSD,
20190222,08:30:00,1866.140001297,1.13469,1.13472,1.13442,1.13469,EURUSD,
20190222,08:35:00,1958.639996171,1.13468,1.13489,1.13454,1.13482,EURUSD,
20190222,08:40:00,1555.30999541283,1.13481,1.13501,1.13472,1.13485,EURUSD,
20190222,08:45:00,1392.50999701023,1.13484,1.13496,1.13473,1.13482,EURUSD,
20190222,08:50:00,1157.04999709129,1.13481,1.13488,1.13467,1.13472,EURUSD,
20190222,08:55:00,1323.72999799252,1.13474,1.13488,1.13472,1.13484,EURUSD,
20190222,09:00:00,1997.15999817848,1.13484,1.13484,1.13441,1.13454,EURUSD,
20190222,09:05:00,1664.56999707222,1.13455,1.1346,1.13443,1.13451,EURUSD,
20190222,09:10:00,1888.59999740124,1.13451,1.1348,1.13451,1.13463,EURUSD,
20190222,09:15:00,2503.99999344349,1.13464,1.13487,1.13413,1.13422,EURUSD,
20190222,09:20:00,2602.97999596596,1.13422,1.1343,1.13389,1.1339,EURUSD,
20190222,09:25:00,2015.36000311375,1.1339,1.13406,1.1338,1.13401,EURUSD,
20190222,09:30:00,1742.13999080658,1.13401,1.13412,1.1338,1.13381,EURUSD,
20190222,09:35:00,1933.82999718189,1.13381,1.13405,1.1338,1.13399,EURUSD,
20190222,09:40:00,1135.42999827862,1.13398,1.13416,1.13397,1.13401,EURUSD,
20190222,09:45:00,1570.08000528812,1.13401,1.1341,1.1339,1.1341,EURUSD,
20190222,09:50:00,1362.96999549866,1.13411,1.13417,1.13402,1.13407,EURUSD,
20190222,09:55:00,1359.35999703407,1.13407,1.13412,1.1339,1.13397,EURUSD,
20190222,10:00:00,1539.62999784946,1.13397,1.13402,1.13382,1.1339,EURUSD,
20190222,10:05:00,1696.11999559402,1.1339,1.13394,1.13359,1.13359,EURUSD,
20190222,10:10:00,1650.58999812603,1.13359,1.13381,1.13359,1.13379,EURUSD,
20190222,10:15:00,1748.57999634743,1.13379,1.1338,1.13352,1.13354,EURUSD,
20190222,10:20:00,1521.80000090599,1.13354,1.13374,1.13352,1.13363,EURUSD,
20190222,10:25:00,1333.27999603748,1.13363,1.13383,1.13359,1.13383,EURUSD,
20190222,10:30:00,1782.55000042915,1.13382,1.13382,1.13349,1.1336,EURUSD,
20190222,10:35:00,791.519995808601,1.1336,1.13369,1.1336,1.13368,EURUSD,
20190222,10:40:00,1274.10999667645,1.13369,1.13393,1.13363,1.13391,EURUSD,
20190222,10:45:00,1422.42999982834,1.1339,1.13402,1.13386,1.13391,EURUSD,
20190222,10:50:00,1469.79000115395,1.1339,1.13414,1.1339,1.13406,EURUSD,
20190222,10:55:00,1367.55999648571,1.13406,1.1342,1.13405,1.13415,EURUSD,
20190222,11:00:00,1221.97999596596,1.13416,1.13448,1.13415,1.1343,EURUSD,
20190222,11:05:00,1243.25000226498,1.1343,1.13433,1.13418,1.13424,EURUSD,
20190222,11:10:00,1017.66000068188,1.13424,1.13425,1.13402,1.13414,EURUSD,
20190222,11:15:00,1538.97999942303,1.13413,1.13439,1.13409,1.13423,EURUSD,
20190222,11:20:00,1954.9600007534,1.13422,1.13439,1.13408,1.13415,EURUSD,
20190222,11:25:00,1218.06999862194,1.13414,1.13417,1.13399,1.13403,EURUSD,
20190222,11:30:00,1134.14999914169,1.13403,1.13412,1.13379,1.13412,EURUSD,
20190222,11:35:00,1725.37999844551,1.13412,1.13415,1.13355,1.13355,EURUSD,
20190222,11:40:00,1530.35999631882,1.13356,1.13382,1.13354,1.13382,EURUSD,
20190222,11:45:00,1474.82999706268,1.13383,1.13406,1.1337,1.13371,EURUSD,
20190222,11:50:00,1563.04999494553,1.13371,1.13371,1.1335,1.13362,EURUSD,
20190222,11:55:00,1353.16999936104,1.13361,1.13385,1.13361,1.13383,EURUSD,
20190222,12:00:00,1766.32999622822,1.13384,1.13384,1.13346,1.13368,EURUSD,
20190222,12:05:00,1252.70999836922,1.13368,1.13386,1.13368,1.1338,EURUSD,
20190222,12:10:00,895.139999032021,1.1338,1.1338,1.13368,1.13374,EURUSD,
20190222,12:15:00,2405.55000150204,1.13374,1.13375,1.13325,1.1334,EURUSD,
20190222,12:20:00,1404.16999638081,1.13339,1.13346,1.13325,1.13325,EURUSD,
20190222,12:25:00,1649.57999908924,1.13325,1.13334,1.13314,1.13329,EURUSD,
20190222,12:30:00,1849.05000114441,1.13329,1.13346,1.13303,1.13304,EURUSD,
20190222,12:35:00,1699.92000055313,1.13304,1.13311,1.1328,1.13287,EURUSD,
20190222,12:40:00,963.189996242523,1.13287,1.13311,1.13287,1.13304,EURUSD,
20190222,12:45:00,1039.15999591351,1.13305,1.13309,1.13289,1.13299,EURUSD,
20190222,12:50:00,1294.60999818146,1.133,1.13327,1.13297,1.13322,EURUSD,
20190222,12:55:00,2535.13998949528,1.13323,1.1333,1.13255,1.13269,EURUSD,
20190222,13:00:00,4254.92999756336,1.13269,1.13277,1.13161,1.13198,EURUSD,
20190222,13:05:00,2735.02998864651,1.13197,1.13229,1.13196,1.13221,EURUSD,
20190222,13:10:00,2632.16999065876,1.13222,1.13248,1.13218,1.13245,EURUSD,
20190222,13:15:00,2491.14998877048,1.13245,1.13275,1.13237,1.13269,EURUSD,
20190222,13:20:00,3171.82000005245,1.1327,1.13348,1.13268,1.13347,EURUSD,
20190222,13:25:00,3315.59999978542,1.13348,1.13352,1.1332,1.13326,EURUSD,
20190222,13:30:00,2850.83999931812,1.13327,1.13336,1.13283,1.13295,EURUSD,
20190222,13:35:00,3306.95999765396,1.13296,1.13351,1.13296,1.13337,EURUSD,
20190222,13:40:00,2411.7199934721,1.13336,1.13351,1.13308,1.13346,EURUSD,
20190222,13:45:00,3121.27999424934,1.13347,1.13385,1.1333,1.13381,EURUSD,
20190222,13:50:00,3015.65998339653,1.13381,1.13387,1.13361,1.13376,EURUSD,
20190222,13:55:00,2688.35999321938,1.13376,1.13382,1.13344,1.13361,EURUSD,
20190222,14:00:00,2907.35000157356,1.13361,1.13397,1.13341,1.1335,EURUSD,
20190222,14:05:00,2763.35000240803,1.1335,1.1339,1.13335,1.13385,EURUSD,
20190222,14:10:00,3076.34999930859,1.13385,1.13432,1.13385,1.1339,EURUSD,
20190222,14:15:00,2951.80999577045,1.1339,1.13427,1.13375,1.13385,EURUSD,
20190222,14:20:00,1349.57999825478,1.13385,1.13385,1.13366,1.13366,EURUSD,
20190222,14:25:00,1435.75000107288,1.13368,1.13391,1.13355,1.13378,EURUSD,
20190222,14:30:00,2952.24999535084,1.13378,1.13383,1.13355,1.1336,EURUSD,
20190222,14:35:00,2664.4899944067,1.13359,1.13393,1.13349,1.13355,EURUSD,
20190222,14:40:00,3012.18000137806,1.13356,1.13356,1.13302,1.13311,EURUSD,
20190222,14:45:00,2557.1499992609,1.13312,1.13325,1.13282,1.13287,EURUSD,
20190222,14:50:00,2927.30999481678,1.13287,1.13336,1.13279,1.13333,EURUSD,
20190222,14:55:00,2761.35999822617,1.13334,1.13356,1.13326,1.13344,EURUSD,
20190222,15:00:00,2691.32999968529,1.13344,1.134,1.13342,1.13369,EURUSD,
20190222,15:05:00,2257.37999582291,1.13371,1.13409,1.13354,1.13404,EURUSD,
20190222,15:10:00,3344.6399948597,1.13404,1.13432,1.13403,1.13419,EURUSD,
20190222,15:15:00,2624.31999361515,1.13419,1.13432,1.13386,1.13402,EURUSD,
20190222,15:20:00,2403.55999159813,1.13401,1.13419,1.13385,1.13386,EURUSD,
20190222,15:25:00,2341.61999607086,1.13388,1.13404,1.13376,1.13386,EURUSD,
20190222,15:30:00,2383.61999797821,1.13386,1.13418,1.1338,1.13411,EURUSD,
20190222,15:35:00,2372.58999490738,1.1341,1.13467,1.13402,1.13429,EURUSD,
20190222,15:40:00,3401.76999461651,1.1343,1.13519,1.13419,1.13517,EURUSD,
20190222,15:45:00,3126.11998951435,1.13518,1.13556,1.13514,1.13542,EURUSD,
20190222,15:50:00,3435.57998943329,1.13542,1.13547,1.13446,1.13447,EURUSD,
20190222,15:55:00,3673.78999155015,1.13446,1.13447,1.13384,1.13396,EURUSD,
20190222,16:00:00,2606.66999554634,1.13397,1.1342,1.13375,1.13413,EURUSD,
20190222,16:05:00,1776.98999369144,1.13414,1.13422,1.13394,1.13405,EURUSD,
20190222,16:10:00,2283.84999203682,1.13404,1.13407,1.1335,1.13356,EURUSD,
20190222,16:15:00,2049.64999294281,1.13356,1.13367,1.1335,1.13366,EURUSD,
20190222,16:20:00,2143.649995327,1.13364,1.13394,1.13362,1.13392,EURUSD,
20190222,16:25:00,1988.21000015736,1.13392,1.13402,1.13383,1.1339,EURUSD,
20190222,16:30:00,2167.89999914169,1.1339,1.13398,1.13365,1.13389,EURUSD,
20190222,16:35:00,2185.57999455929,1.13389,1.13432,1.13373,1.13421,EURUSD,
20190222,16:40:00,2352.56000137329,1.13422,1.13446,1.1342,1.13433,EURUSD,
20190222,16:45:00,2359.19999158382,1.13432,1.13446,1.13424,1.13443,EURUSD,
20190222,16:50:00,2045.77999722958,1.13444,1.1345,1.13414,1.13425,EURUSD,
20190222,16:55:00,2049.52999186516,1.13425,1.13434,1.13402,1.13406,EURUSD,
20190222,17:00:00,4270.39000177383,1.13405,1.1355,1.13405,1.13484,EURUSD,
20190222,17:05:00,2594.85999774933,1.13484,1.13497,1.13413,1.13414,EURUSD,
20190222,17:10:00,2532.48999714851,1.13414,1.13426,1.13377,1.13393,EURUSD,
20190222,17:15:00,1807.50999963284,1.13394,1.13396,1.13343,1.13347,EURUSD,
20190222,17:20:00,1981.2699919939,1.13347,1.1336,1.13325,1.13331,EURUSD,
20190222,17:25:00,1867.50999844074,1.1333,1.13354,1.13319,1.1332,EURUSD,
20190222,17:30:00,2012.80999410152,1.13321,1.13341,1.13279,1.1334,EURUSD,
20190222,17:35:00,2750.51999211311,1.13341,1.13384,1.13339,1.13381,EURUSD,
20190222,17:40:00,1212.83999967575,1.13381,1.13396,1.13376,1.13395,EURUSD,
20190222,17:45:00,2272.22999691963,1.13394,1.13461,1.13394,1.13451,EURUSD,
20190222,17:50:00,1936.13999307156,1.13451,1.13452,1.13427,1.13436,EURUSD,
20190222,17:55:00,1585.08999967575,1.13435,1.13456,1.13435,1.13454,EURUSD,
20190222,18:00:00,1855.03999483585,1.13453,1.13458,1.1344,1.13452,EURUSD,
20190222,18:05:00,1676.23999619484,1.13451,1.13457,1.13435,1.13441,EURUSD,
20190222,18:10:00,1318.60999822617,1.13441,1.13447,1.13425,1.13445,EURUSD,
20190222,18:15:00,1754.0099953413,1.13447,1.13455,1.13443,1.13446,EURUSD,
20190222,18:20:00,1763.0000026226,1.13448,1.1347,1.13439,1.13469,EURUSD,
20190222,18:25:00,1657.6699950695,1.13469,1.1347,1.1344,1.1345,EURUSD,
20190222,18:30:00,1943.00999951363,1.1345,1.13471,1.13439,1.13466,EURUSD,
20190222,18:35:00,1626.46000099182,1.13467,1.13477,1.13459,1.13471,EURUSD,
20190222,18:40:00,1449.50999832153,1.13471,1.13483,1.13456,1.13459,EURUSD,
20190222,18:45:00,1610.03999376297,1.1346,1.13462,1.13449,1.13454,EURUSD,
20190222,18:50:00,1392.4099997282,1.13454,1.13482,1.13454,1.13471,EURUSD,
20190222,18:55:00,1899.59999752045,1.1347,1.1347,1.13424,1.13434,EURUSD,
20190222,19:00:00,1923.12999618053,1.13435,1.13439,1.13413,1.13434,EURUSD,
20190222,19:05:00,1609.54999756813,1.13437,1.13441,1.13419,1.13423,EURUSD,
20190222,19:10:00,1555.4999974966,1.13425,1.13435,1.13404,1.13413,EURUSD,
20190222,19:15:00,968.819994330406,1.13414,1.13429,1.13408,1.13426,EURUSD,
20190222,19:20:00,642.419996976852,1.13425,1.13425,1.13407,1.13414,EURUSD,
20190222,19:25:00,1249.99999916553,1.13413,1.13418,1.13399,1.134,EURUSD,
20190222,19:30:00,797.559996724129,1.134,1.13416,1.13399,1.13416,EURUSD,
20190222,19:35:00,2153.22999298573,1.13416,1.1342,1.13388,1.13391,EURUSD,
20190222,19:40:00,2563.52999985218,1.1339,1.13432,1.13351,1.13418,EURUSD,
20190222,19:45:00,2008.75999236107,1.13418,1.13434,1.13395,1.1342,EURUSD,
20190222,19:50:00,2230.97999322414,1.13419,1.13422,1.13383,1.13392,EURUSD,
20190222,19:55:00,2329.92999851704,1.13391,1.13401,1.1337,1.1337,EURUSD,
20190222,20:00:00,2154.57999300957,1.13371,1.13383,1.13356,1.13365,EURUSD,
20190222,20:05:00,1647.06999492645,1.13365,1.13368,1.13347,1.1336,EURUSD,
20190222,20:10:00,1725.97999119759,1.13361,1.13363,1.13334,1.13337,EURUSD,
20190222,20:15:00,1722.13999593258,1.13338,1.13357,1.13334,1.13351,EURUSD,
20190222,20:20:00,1514.3100014925,1.13351,1.13357,1.13341,1.13345,EURUSD,
20190222,20:25:00,1563.90000224113,1.13345,1.13347,1.13336,1.1334,EURUSD,
20190222,20:30:00,1492.63999986649,1.1334,1.1335,1.13334,1.13347,EURUSD,
20190222,20:35:00,1699.9600019455,1.13346,1.13348,1.13326,1.13328,EURUSD,
20190222,20:40:00,594.359996557236,1.13326,1.13334,1.13324,1.13325,EURUSD,
20190222,20:45:00,1905.65000009537,1.13324,1.13333,1.1332,1.13325,EURUSD,
20190222,20:50:00,1959.75000047684,1.13324,1.13332,1.13319,1.13327,EURUSD,
20190222,20:55:00,1052.77000272274,1.13327,1.13332,1.13321,1.13321,EURUSD,
20190222,21:00:00,329.570000208914,1.1332,1.13332,1.13311,1.1332,EURUSD,
20190222,21:05:00,448.479998230934,1.1332,1.13333,1.13317,1.1332,EURUSD,
20190222,21:10:00,424.079999446869,1.1332,1.1332,1.13295,1.13311,EURUSD,
20190222,21:15:00,626.630000591278,1.13311,1.13319,1.1331,1.13318,EURUSD,
20190222,21:20:00,588.019999146461,1.13318,1.13322,1.1331,1.1331,EURUSD,
20190222,21:25:00,580.150000452995,1.1331,1.13318,1.13307,1.13311,EURUSD,
20190222,21:30:00,451.90999853611,1.1331,1.13316,1.133,1.13306,EURUSD,
20190222,21:35:00,500.239999771118,1.13305,1.13322,1.13301,1.1332,EURUSD,
20190222,21:40:00,291.929998993874,1.13321,1.13322,1.13314,1.13321,EURUSD,
20190222,21:45:00,310.3899974823,1.1332,1.13322,1.13319,1.13321,EURUSD,
